1.0606,1.0522,0.91783,1.1495,1.1015,1.0782,0.0083977,-1.4568,-1.9614,-1.5386,-1.0704,-0.64088,-0.98109,-0.60973,-0.40479,0.028724,0.43548,0.64151,1.2824,1.3371,0.46857,0.16517,-0.041249,0.032575,-1.1707,-0.27161,-0.29339,-0.24611,-0.2796,-0.30668,-0.10451,1.3065,1.4743,0.31428,0.15279,-0.1258,-0.70885,-1.1922,-1.5635,-1.7518,-1.3835,-0.86588,0.22247,1.5407,2.1027,1.1804,0.52497,-0.016111,0.41267,-0.61619,-0.1333,-0.13775,-0.068598,0.55047,1.3112,1.3563,1.3659,0.73053,-0.047296,-0.39728,-0.69863,-0.79585,-0.70633,-0.48099,-0.78077,-1.0296,-1.1522,-1.5586,-1.3991,-0.61849,0.31736,1.2149,1.7425,1.3836,1.2198
1.0334,1.0757,1.0745,1.1331,1.17,1.7166,1.0822,0.69827,0.3943,0.021248,-0.051272,-0.45635,-0.69292,-1.04,-1.1203,-1.1396,-1.3978,-1.7447,-1.3624,-1.2345,-0.7899,0.1199,0.62055,1.6729,1.4494,0.38829,0.8496,0.77066,0.64078,1.2232,2.1546,1.5489,0.8377,0.37149,-0.077061,-0.25589,-0.65911,-0.77872,-1.0843,-1.2771,-1.1548,-1.1459,-1.6188,-1.3543,-1.3889,-0.90445,0.099685,0.93588,1.6714,0.74757,1.3502,1.1687,1.1479,1.224,1.0237,0.65208,-0.25929,-0.5948,-0.90721,-1.25,-1.3519,-1.2314,-1.0084,-0.85974,-0.78112,-0.58592,-0.11177,0.032797,0.36347,0.45797,0.42468,0.5399,0.75485,0.61098,0.23041
-0.34428,-0.52599,-0.55312,-0.56849,-0.88205,-0.67322,0.21118,1.0702,1.6394,1.6199,1.2955,0.87936,0.52393,0.06513,-0.5052,-0.56565,-0.86404,-1.3799,-1.5164,-1.6074,-0.8832,-0.15366,1.2234,1.7962,1.047,-1.1889,-1.2061,-1.2335,-1.2182,-1.1874,-0.69881,-0.1639,0.67974,1.4891,1.6885,1.6923,1.3599,1.0965,0.7653,-0.18272,-0.55319,-0.77757,-1.251,-0.74898,-0.77388,-0.34452,0.26561,1.0708,0.80907,-0.041158,-0.57336,-0.50798,-0.55899,-0.49434,0.20248,0.79798,1.0506,1.4553,1.1511,0.52766,-0.13653,-0.47836,-0.85878,-1.16,-1.2242,-1.3011,-1.1165,-1.1047,-0.36494,0.78857,1.3676,1.117,1.3617,0.5069,-0.097557
-1.1215,-1.1156,-1.1706,-1.3238,-1.1572,-0.81893,-0.47597,-0.13698,0.15133,0.56552,0.90419,1.2381,1.7861,1.6538,1.2504,0.75577,0.44803,0.085177,-0.80327,-1.046,-0.79336,-0.65814,0.18721,0.54208,0.79602,-1.4919,-1.5077,-1.5274,-1.3164,-1.1742,-0.63897,-0.54577,-0.55199,-0.54256,-0.50816,-0.40874,-0.1883,0.17581,0.1508,0.4257,0.57077,1.0731,1.263,1.0565,0.92479,0.75812,0.66349,1.0275,1.2551,1.3453,-1.6812,-1.7007,-1.7482,-1.4412,-0.80905,-0.13875,0.58952,1.0646,1.6462,1.3801,1.0152,0.25804,-0.040171,-0.14564,-0.51197,-0.37174,-0.34687,-0.61782,0.65108,1.2086,0.91946,0.68585,0.27476,-0.15304,-0.7401
1.5145,1.5032,1.5089,1.5743,1.8046,1.2768,1.8904,0.23193,-0.16144,-0.85947,-1.233,-1.2856,-0.92861,-0.86913,-1.1449,-0.29484,-0.57312,-0.79789,-0.49979,-0.62749,-0.61361,-0.24975,-0.040274,-0.086017,0.75799,1.2957,1.2662,1.1768,1.0327,1.1455,1.4389,1.776,1.5917,1.0796,0.47277,0.1843,-0.16552,-0.42135,-0.66474,-0.87491,-1.1298,-1.1715,-1.2327,-1.2277,-1.2336,-1.1784,-1.0203,-0.86884,-0.6381,-0.51193,1.6062,1.6187,1.6059,1.7071,1.6212,0.97874,0.52788,-0.023629,-0.79906,-0.86403,-0.77715,-0.76183,-0.37764,-0.4382,-0.47908,-0.34228,-0.5151,-0.62555,-0.63717,-0.72493,-0.57115,-0.63449,-0.66999,-0.65735,-0.67878
0.79145,0.78486,0.77893,0.65415,0.18837,-0.71696,-1.5783,-1.481,-1.2122,-0.83801,-0.49319,-0.29923,0.33526,0.85302,1.2144,1.4161,1.1538,0.022211,0.73665,0.6816,-0.21199,-0.50742,-0.99764,-0.4036,-0.086594,0.87845,1.0098,0.92683,0.64206,0.65016,0.037836,-0.46812,-0.72962,-0.71162,-1.1099,-1.3099,-1.5313,-1.3174,-1.1236,-0.86384,-0.32974,1.0185,1.3482,1.8793,1.2746,0.22303,0.02172,-0.34537,0.026172,0.18865,0.19061,0.24279,0.20528,0.34486,0.67827,0.92594,1.0819,0.39697,-0.2947,-0.89224,-1.238,-1.338,-1.3227,-1.1067,-1.1169,-0.82989,-0.38948,1.1501,1.384,1.108,0.75001,0.4112,0.19713,-0.099248,-0.22647
-0.76453,-0.65996,-0.68655,-0.53502,-0.47897,-0.30453,0.17247,1.1467,2.1768,1.8555,1.089,0.34345,0.16381,-0.18307,-0.14908,-1.2008,-0.81038,-1.66,-1.2851,-1.1905,-0.56547,-0.10935,0.836,1.7678,1.6806,-0.19439,-0.10287,-0.15497,-0.12908,0.17894,0.49561,0.80736,1.6129,2.1965,1.5447,0.85077,-0.040315,-0.52032,-1.062,-1.312,-2.148,-1.5899,-1.6218,-1.0189,-0.35276,-0.00092431,0.19413,0.73548,1.156,0.83235,-0.24594,-0.17881,-0.22195,-0.11205,0.41076,0.5031,0.81845,0.961,0.54234,0.30636,0.014622,-0.62868,-0.79147,-1.4463,-1.7631,-1.5289,-1.7868,-0.26317,0.28298,0.89613,1.098,1.0999,0.96172,1.27,0.35352
-0.17648,-0.17675,-0.015778,-0.34476,-0.31289,-0.88255,-0.9378,-0.77984,-0.69373,-0.74762,0.26242,1.3943,1.7569,1.395,0.95439,1.3599,1.1422,0.70527,-0.046148,-0.89923,-0.82033,-0.76629,-0.88636,-0.53255,-0.5188,-1.1865,-1.2038,-1.4436,-1.4804,-1.3198,-0.92903,-0.92898,-0.70158,-0.96867,-0.84678,-0.22092,0.21336,0.59335,0.52368,0.47981,1.0254,0.99305,0.99773,0.74674,0.5753,0.82973,0.98078,1.0369,1.2443,1.4334,-0.43562,-0.44303,-0.49287,-0.48545,-0.57824,-0.58151,-1.5088,-1.6494,-1.1799,-0.10375,0.88028,1.6818,1.7816,1.1697,0.10856,-0.75487,-0.97767,-0.91756,-0.065793,0.88241,1.4956,1.2885,0.93527,0.66752,0.084049
0.05225,0.050489,0.11195,-0.32301,0.052857,0.30534,0.91487,0.3349,-0.7399,-1.3618,-0.89363,1.0573,1.719,0.32153,0.34805,0.15788,-0.81454,-1.4213,-0.25886,1.3364,1.6238,0.68369,-1.7775,-1.6327,0.12131,-0.35906,-0.38042,-0.37952,-0.27799,0.65618,0.65463,0.17448,-1.1693,-2.0447,-2.1275,-0.95465,0.23188,0.088992,-0.86148,0.23888,0.24138,0.020642,0.24228,0.54136,1.0537,1.4474,1.6793,0.54677,0.6348,1.3359,0.59452,0.65542,0.82159,1.591,0.39086,-0.8544,-2.0049,-1.4042,-0.74709,-0.4241,0.078977,0.40085,0.3885,-0.10003,-0.91478,-0.96477,0.24828,1.9924,1.2882,0.32372,-0.11181,-0.52608,-0.50398,-0.25199,-0.0076972
0.48059,0.62756,0.80043,0.32684,-0.81929,-0.81572,-1.6245,-1.8224,0.64079,1.4618,0.60863,-0.19652,-0.5964,-0.32273,-0.48561,-0.32424,0.12493,0.8105,1.4042,1.4485,-0.60732,-1.5583,-0.15749,0.5307,0.35798,1.3382,1.3517,1.3248,1.3056,-0.38145,-0.84123,-1.2211,-1.2723,-0.76922,-1.2394,-1.5093,-1.2291,-0.27222,-0.00017545,0.56054,0.24468,-0.65094,-0.60308,-0.10537,1.1726,2.0211,0.75552,0.33793,0.34997,0.38675,1.7084,1.5341,1.2642,-1.2904,-1.6987,-0.83312,-0.29158,0.08183,-0.48049,-0.10267,-0.51257,-0.67708,-1.0614,-0.87483,1.6782,2.165,1.4416,0.25388,-0.26532,-0.26969,-0.61563,-0.17051,-0.25427,-0.093747,0.22094
1.6386,1.6265,1.6341,1.7015,1.7274,1.6701,0.64775,0.31063,-0.35638,-1.2918,-1.4429,-1.5878,-1.1618,-0.97418,-0.58724,-0.5266,-0.50615,-0.33037,-0.28993,-0.23034,-0.09591,0.12267,0.12144,-0.0028586,-0.22626,1.5199,1.4892,1.3942,1.2426,1.278,1.2745,1.1295,0.98104,0.88646,0.60595,0.43341,0.10633,-0.0055619,-0.20664,-0.48987,-0.77638,-1.0499,-1.1706,-1.2804,-1.3454,-1.3226,-1.2159,-1.2081,-1.2575,-1.23,1.2931,1.3026,1.2841,1.3677,1.4154,1.4004,1.1855,0.75494,0.22943,-0.25463,-0.71531,-0.69369,-0.65934,-0.66459,-0.78618,-0.76611,-0.85484,-1.0053,-0.97692,-0.92506,-0.78631,-0.69622,-0.57108,-0.41951,-0.25993
0.27059,0.26741,0.28618,0.49834,-0.91121,-0.31568,-0.83349,-2.1204,2.2011,1.1058,0.8082,0.64454,-0.98046,-0.010203,-0.22131,-0.77656,-0.421,0.6853,1.9953,-1.0023,-0.42615,-0.75398,0.00038125,0.88039,0.36633,0.86822,0.84079,0.73255,0.45987,-1.2187,-1.4713,-1.9517,-2.5639,0.36246,-0.7247,-0.92341,-0.42971,0.58934,1.1513,0.56347,0.10361,0.33236,0.75164,1.8328,0.47077,0.46526,-0.21194,0.1909,0.77263,0.29144,1.3457,1.3557,1.6488,-0.1671,-1.854,-1.3015,-0.9018,-1.2599,-0.13477,0.065645,-0.097039,-1.1119,0.22488,1.5731,1.1439,0.58917,0.3126,0.25837,0.3785,-1.0416,-0.10504,-0.20634,-0.1177,0.15338,0.15838
-0.077873,-0.18223,-0.21329,-0.69992,-0.81738,-1.5157,-1.2505,-0.72337,-0.20538,-0.26406,0.70944,0.77726,0.89704,1.0583,1.0519,1.0414,1.0519,0.9979,1.025,0.074525,-0.57381,-1.5952,-1.1923,0.062146,0.18788,-1.6275,-1.5504,-1.5772,-1.3563,-1.2161,-1.3053,-0.8933,-0.27113,0.17709,0.12773,0.35855,0.22638,0.14421,0.11423,0.01621,0.091222,0.33528,0.73121,1.349,1.3646,1.3599,0.73618,0.71099,1.0634,1.1344,-0.76639,-0.77703,-0.89331,-1.2519,-1.5659,-1.2552,-1.4955,-0.94656,0.14113,0.75566,1.7205,1.9139,1.4985,0.85204,0.47257,0.083756,-0.32675,-0.64803,-0.64088,0.55,1.103,0.87237,0.62186,0.22477,0.19833
2.0548,2.0399,2.0543,2.1141,1.1228,-0.34996,0.074794,0.67235,-1.31,-1.0453,-0.91169,-0.36964,-0.54434,-0.087275,-0.038578,-1.5034,-0.45776,-0.059689,0.32799,0.39358,-0.13093,-0.31509,-0.2079,-1.4386,0.0044254,1.3393,1.3096,1.1684,0.98493,0.71769,0.56979,1.1929,1.7561,1.4874,1.0889,0.75175,0.24032,-0.12403,-0.62784,-0.76228,-1.0719,-1.2274,-1.1377,-1.0026,-1.2687,-1.2118,-1.1763,-1.0681,-1.1152,-0.71421,0.27947,0.27906,0.33452,0.44067,0.79861,1.324,2.1316,2.1675,1.2673,0.68612,0.053933,-0.37853,-0.18624,-0.21734,-0.26751,-0.6093,-0.97635,-1.1905,-1.186,-1.2113,-1.1544,-1.0379,-1.0629,-1.2581,-1.177
0.18281,0.1802,0.16449,0.20894,0.26497,1.2771,1.0426,0.53112,-1.015,-2.2708,-0.24222,-0.068874,-0.64878,-1.1595,0.75266,1.6881,-0.16515,-1.2998,0.95177,0.57546,-0.99556,-0.83748,0.67556,0.45172,0.38398,-1.3032,-1.3199,-1.3444,-1.4006,-1.4724,-1.0556,-0.8335,-0.39599,-0.39202,-0.588,-0.11725,0.069,0.35354,0.84143,1.4998,1.5218,0.88948,0.70925,0.90344,0.62587,0.15093,0.20669,0.70001,0.96454,1.0813,-1.4455,-1.4628,-1.5309,-1.6007,-1.4868,-1.3124,-1.172,-0.82032,-0.24304,0.13499,0.22415,0.7615,0.90838,1.294,1.4355,1.4451,1.0898,0.70203,0.57324,0.65898,0.64899,0.43567,0.38495,0.55067,1.0203
0.027264,0.025666,0.0074557,0.049454,0.10731,0.16338,0.31802,0.42671,0.59243,0.80274,1.0861,1.0909,1.0809,0.96517,0.90247,0.7098,0.24344,-0.45362,-1.1911,-1.5316,-1.4614,-1.3771,-1.3158,-1.2893,-1.4907,0.14766,0.12379,0.063065,-0.04217,-0.059178,-0.23302,-0.49695,-0.68809,-0.67419,-0.36959,0.22656,0.62453,0.77942,1.0657,1.4702,1.7197,1.6898,1.1744,0.10913,-1.045,-1.6989,-1.7115,-1.29,-0.68366,-0.76655,-0.74649,-0.75693,-0.81241,-0.84307,-0.74602,-0.54756,-0.40374,-0.31564,-0.12532,-0.099654,-0.16614,-0.38262,-0.31465,-0.50499,-0.8277,-0.91264,-0.5663,0.64574,1.6795,2.0715,1.7364,1.414,1.2539,1.1123,1.15
-0.20742,-0.20748,-0.34791,-0.17613,0.98723,1.1348,1.5561,1.6169,1.0083,0.20603,-0.68027,-1.5014,-2.6337,-1.8446,-1.7993,-1.4956,0.11502,0.8542,0.63726,0.83857,0.63264,0.054939,0.47011,0.3192,-0.1048,1.2267,1.1975,1.1098,0.59694,1.282,1.3748,1.3159,0.70855,-0.90199,-1.7609,-1.841,-2.0674,-1.3699,0.22229,0.23722,-0.45609,-0.013664,0.32212,-0.093654,-0.013036,0.089615,-0.31929,0.076126,-0.23111,-0.22668,0.66137,0.66469,0.77915,1.0219,1.4902,0.86392,0.091101,-0.97021,-2.0361,-2.1571,-1.5429,-0.90975,0.51582,0.84621,1.3253,1.76,0.50091,-0.32967,-0.63352,-0.83727,-0.21629,-0.025281,-0.33036,-0.51478,-0.22855
1.1724,1.1633,1.1635,1.2235,1.2587,1.2324,1.2185,1.206,1.1921,0.79867,-0.12455,-1.38,-1.9255,-1.714,-0.97622,-0.5208,-0.48423,-0.63072,-0.80617,-1.0384,-0.88242,-0.52411,-0.07582,0.17501,0.084177,1.38,1.35,1.2585,1.1116,1.1417,1.1386,1.1882,1.176,1.1286,1.0128,0.76042,0.20803,-0.17677,-0.58726,-0.98025,-1.118,-1.1871,-1.2104,-1.3722,-1.4675,-1.3083,-1.085,-0.89425,-0.75633,-0.70676,0.90028,0.92259,0.9312,0.99554,1.0516,1.0516,1.1601,1.1344,1.116,1.0276,0.67625,0.37821,0.095059,-0.28455,-0.76248,-0.96024,-0.92529,-1.1431,-1.4417,-1.5281,-1.368,-1.3002,-1.2872,-1.3876,-1.3031
0.16068,0.15821,0.25707,0.41968,0.47037,0.55306,0.62461,1.5428,1.8374,-0.9479,-0.61863,0.72152,0.47722,0.63848,1.4909,-0.71822,-1.723,-0.7534,-1.1822,-1.1281,-0.56943,-1.1514,0.035832,-0.76652,-1.0696,0.63424,0.60797,0.53509,0.41341,0.49728,0.47573,0.42522,0.67239,0.81391,0.56906,1.1872,1.9815,1.5892,0.63506,0.12028,-0.493,-0.65739,-0.56942,-1.0457,-1.4195,-1.4575,-1.677,-1.5392,-1.6353,-1.2406,-0.05774,-0.061448,-0.12187,-0.1333,0.088607,0.52004,1.3219,1.4456,1.4653,1.9042,1.6574,1.1264,0.73661,0.46316,-0.092443,-0.46196,-1.2195,-1.3768,-1.4401,-1.4832,-1.5145,-1.2653,-1.1558,-1.4393,-0.97738
1.1547,1.2668,1.4016,0.88111,0.21992,-0.37163,-1.3604,-1.1822,-0.96821,-1.2608,-1.1224,-0.72008,-0.30638,0.10919,0.2925,0.90344,1.3527,1.3949,1.123,0.11708,0.1682,-0.03785,-0.58,-1.027,-0.61175,1.0193,1.1677,1.4528,1.8664,1.1937,2.1388,-0.54262,-0.67636,-0.29282,-1.1768,-1.0163,-0.41486,-0.40605,-0.78187,-1.2674,-1.3829,-0.90658,-0.891,0.031988,-0.80467,0.44215,1.0443,0.60408,-0.27553,-0.10718,-0.15017,-0.15478,-0.048164,0.33683,1.3589,0.93111,0.64816,0.3367,-0.08365,-0.32915,-0.40672,-1.251,-1.63,-1.4284,-1.4934,-0.93288,-0.09174,0.33206,0.70886,0.80957,1.1878,1.3581,0.49068,-0.052801,-0.071827
-1.8694,-1.8562,-0.56385,-0.53076,1.7643,1.0188,2.4156,1.2624,0.62533,0.42727,1.0447,0.75785,-1.4212,-1.1163,-0.67306,-1.3167,-0.24247,-0.79994,-0.8537,-0.72098,-0.18048,-0.069768,0.85484,1.0722,-1.6308,0.78637,0.75949,0.75824,0.62879,0.63846,0.6368,0.90747,1.4332,1.2562,1.4675,1.4464,0.93562,0.37,0.089405,-0.34543,-0.86795,-1.2697,-1.2875,-1.474,-1.568,-1.5401,-1.3611,-1.1386,-0.85514,-0.61756,0.2114,0.21045,0.24276,0.26959,0.68179,1.6007,2.1677,1.8867,1.3096,0.9502,0.30744,-0.12222,-0.32729,-0.49649,-0.75613,-0.76029,-0.76498,-0.95875,-0.96188,-0.991,-0.98681,-1.2612,-1.2148,-1.1116,-1.1539
-0.16116,-0.16152,-0.50787,-0.48827,-0.56079,-1.124,-0.85661,-0.85795,-0.82181,0.29069,1.0065,1.7176,1.473,1.4755,1.0259,1.2598,0.55579,-0.64253,-1.2853,-0.43244,-0.61511,-0.19193,-0.40853,0.15961,0.16359,-0.72748,-0.74701,-1.339,-1.1352,-1.2554,-1.3035,-1.2411,-1.1377,-1.0699,-0.42169,-0.050014,0.10519,-0.080379,0.25328,0.47604,1.0549,0.85638,0.44907,0.43446,1.4788,0.72885,0.9052,1.06,1.9826,1.5037,-0.69979,-0.70978,-0.48357,-0.62093,-1.1043,-1.1187,-1.4097,-1.0957,-0.44368,0.67788,1.8625,2.0544,1.5802,0.7585,0.15908,-0.92649,-0.97977,-0.35928,0.69436,0.87214,1.2234,0.46679,0.055114,-0.35373,0.17256
-1.7118,-1.7021,-1.5933,-1.1366,-1.0367,-0.76848,-0.38868,0.10755,0.034213,0.61814,1.1355,1.2045,0.96835,1.2667,0.8907,0.94149,0.89062,1.2388,-0.1809,-0.51854,-0.4652,-1.0379,-0.1308,-0.46257,-0.2946,-1.3066,-1.3233,-1.2305,-1.1682,-1.015,-0.82089,-0.713,-0.65106,-0.82592,-0.6001,-0.60346,-0.4226,-0.28196,0.14577,0.24157,0.63119,1.322,1.631,0.84692,1.0615,0.90397,0.7596,1.2005,1.0294,1.2839,-2.0627,-2.086,-1.7554,-1.4195,-1.0745,-0.42124,0.036601,0.80006,0.8622,1.3678,1.2527,0.78604,0.58964,0.18328,-0.039998,-0.0034512,-0.10847,-0.69562,0.38071,1.3139,0.84901,0.7153,0.58847,0.081433,-0.067455
-1.3735,-1.366,-1.4067,-1.3868,-1.3011,-1.158,-1.0376,-0.79252,-0.72906,-0.6732,-0.605,-0.50602,-0.1893,0.21996,0.62103,0.94921,1.2796,1.2015,1.151,1.008,1.1036,1.0888,1.2128,1.5272,1.6227,1.2622,1.2328,1.1442,1.0013,1.0269,1.0242,1.0677,1.0601,1.0165,0.92993,0.84298,0.50437,0.19645,-0.020232,-0.31767,-0.67123,-0.83988,-1.1206,-1.1873,-1.3701,-1.3342,-1.4154,-1.4303,-1.5596,-1.5172,0.95,0.95614,0.93145,0.99581,1.0518,1.0519,1.1604,0.9466,0.73188,0.49645,-0.11279,-0.33596,-0.49216,-0.77298,-1.1096,-1.2067,-1.5602,-1.5796,-1.5244,-1.0651,-0.70792,-0.26851,0.28741,0.45487,0.97062
